id,title,score,numericValue,numericUnit,website
first-contentful-paint,First Contentful Paint,0.92,880.0,millisecond,http://www.orgpit.ru
interactive,Time to Interactive,0.91,2433.0,millisecond,http://noi-v.ru
largest-contentful-paint,Largest Contentful Paint,0.54,2258.0,millisecond,http://noi-v.ru
first-contentful-paint,First Contentful Paint,0.98,650.0,millisecond,http://noi-v.ru
interactive,Time to Interactive,0.78,3143.0,millisecond,http://doprof.ru
largest-contentful-paint,Largest Contentful Paint,0.69,1836.0,millisecond,http://doprof.ru
first-contentful-paint,First Contentful Paint,0.95,795.0,millisecond,http://doprof.ru
interactive,Time to Interactive,0.91,2424.0,millisecond,http://hospicefund.ru
largest-contentful-paint,Largest Contentful Paint,0.58,2154.0,millisecond,http://hospicefund.ru
first-contentful-paint,First Contentful Paint,0.82,1085.0,millisecond,http://hospicefund.ru
interactive,Time to Interactive,0.99,1505.0,millisecond,http://alpclub-miet.ru
largest-contentful-paint,Largest Contentful Paint,0.67,1885.0,millisecond,http://alpclub-miet.ru
first-contentful-paint,First Contentful Paint,0.73,1240.0,millisecond,http://alpclub-miet.ru
interactive,Time to Interactive,0.46,4700.0,millisecond,http://wdr.ru
largest-contentful-paint,Largest Contentful Paint,0.84,1400.0,millisecond,http://wdr.ru
first-contentful-paint,First Contentful Paint,0.97,727.0,millisecond,http://wdr.ru
interactive,Time to Interactive,1.0,884.5,millisecond,http://vpalatako.ru
largest-contentful-paint,Largest Contentful Paint,0.54,2285.0,millisecond,http://vpalatako.ru
first-contentful-paint,First Contentful Paint,0.92,884.5,millisecond,http://vpalatako.ru
interactive,Time to Interactive,1.0,824.0,millisecond,http://rosmu.ru
largest-contentful-paint,Largest Contentful Paint,1.0,570.5,millisecond,http://rosmu.ru
first-contentful-paint,First Contentful Paint,1.0,380.5,millisecond,http://rosmu.ru
interactive,Time to Interactive,0.84,2809.5,millisecond,http://inva-kav.ru
largest-contentful-paint,Largest Contentful Paint,0.15,4200.0,millisecond,http://inva-kav.ru
first-contentful-paint,First Contentful Paint,0.19,2325.0,millisecond,http://inva-kav.ru
interactive,Time to Interactive,0.55,4237.0,millisecond,http://licey3-kras.ru
largest-contentful-paint,Largest Contentful Paint,0.56,2215.0,millisecond,http://licey3-kras.ru
first-contentful-paint,First Contentful Paint,0.49,1617.5,millisecond,http://licey3-kras.ru
interactive,Time to Interactive,1.0,1314.0,millisecond,http://voinbrat58.ru
largest-contentful-paint,Largest Contentful Paint,0.97,850.0,millisecond,http://voinbrat58.ru
first-contentful-paint,First Contentful Paint,0.94,840.0,millisecond,http://voinbrat58.ru
interactive,Time to Interactive,1.0,509.0,millisecond,http://amse.ru
largest-contentful-paint,Largest Contentful Paint,0.99,638.0,millisecond,http://amse.ru
first-contentful-paint,First Contentful Paint,1.0,509.0,millisecond,http://amse.ru
interactive,Time to Interactive,0.75,3303.0,millisecond,http://театрзазеркалье.рф
largest-contentful-paint,Largest Contentful Paint,0.38,2825.5,millisecond,http://театрзазеркалье.рф
first-contentful-paint,First Contentful Paint,0.9,925.0,millisecond,http://театрзазеркалье.рф
interactive,Time to Interactive,0.41,5012.5,millisecond,http://zoozahita.ru
largest-contentful-paint,Largest Contentful Paint,0.01,8508.0,millisecond,http://zoozahita.ru
first-contentful-paint,First Contentful Paint,0.9,936.0,millisecond,http://zoozahita.ru
interactive,Time to Interactive,1.0,766.5,millisecond,http://k-zvezda.ru
largest-contentful-paint,Largest Contentful Paint,0.91,1165.0,millisecond,http://k-zvezda.ru
first-contentful-paint,First Contentful Paint,0.96,766.5,millisecond,http://k-zvezda.ru
interactive,Time to Interactive,0.9,2480.5,millisecond,http://ulsrc.ru
largest-contentful-paint,Largest Contentful Paint,0.22,3635.0,millisecond,http://ulsrc.ru
first-contentful-paint,First Contentful Paint,0.39,1797.0,millisecond,http://ulsrc.ru
interactive,Time to Interactive,0.04,10383.5,millisecond,http://www.az-bu-ka.ru
largest-contentful-paint,Largest Contentful Paint,0.38,2815.0,millisecond,http://www.az-bu-ka.ru
first-contentful-paint,First Contentful Paint,0.52,1560.0,millisecond,http://www.az-bu-ka.ru
interactive,Time to Interactive,1.0,972.0,millisecond,http://dzdnv.ru
largest-contentful-paint,Largest Contentful Paint,0.17,4046.5,millisecond,http://dzdnv.ru
first-contentful-paint,First Contentful Paint,0.9,938.0,millisecond,http://dzdnv.ru
interactive,Time to Interactive,1.0,291.0,millisecond,http://anoiep.ru
largest-contentful-paint,Largest Contentful Paint,1.0,291.0,millisecond,http://anoiep.ru
first-contentful-paint,First Contentful Paint,1.0,291.0,millisecond,http://anoiep.ru
interactive,Time to Interactive,1.0,694.0,millisecond,http://teodm.ru
largest-contentful-paint,Largest Contentful Paint,0.63,2005.0,millisecond,http://teodm.ru
first-contentful-paint,First Contentful Paint,0.98,694.0,millisecond,http://teodm.ru
interactive,Time to Interactive,0.73,3362.5,millisecond,http://mardjanishop.ru
largest-contentful-paint,Largest Contentful Paint,0.11,4688.5,millisecond,http://mardjanishop.ru
first-contentful-paint,First Contentful Paint,0.04,3362.5,millisecond,http://mardjanishop.ru
interactive,Time to Interactive,1.0,810.0,millisecond,http://darfond.ru
largest-contentful-paint,Largest Contentful Paint,0.94,1030.5,millisecond,http://darfond.ru
first-contentful-paint,First Contentful Paint,0.95,810.0,millisecond,http://darfond.ru
interactive,Time to Interactive,0.86,2708.0,millisecond,http://samvdpo.ru
largest-contentful-paint,Largest Contentful Paint,0.93,1075.0,millisecond,http://samvdpo.ru
first-contentful-paint,First Contentful Paint,1.0,480.0,millisecond,http://samvdpo.ru
interactive,Time to Interactive,0.93,2290.0,millisecond,http://socialplatforma.ru
largest-contentful-paint,Largest Contentful Paint,0.53,2297.5,millisecond,http://socialplatforma.ru
first-contentful-paint,First Contentful Paint,0.85,1040.0,millisecond,http://socialplatforma.ru
interactive,Time to Interactive,0.6,3980.0,millisecond,http://detinashi.ru
largest-contentful-paint,Largest Contentful Paint,0.68,1876.0,millisecond,http://detinashi.ru
first-contentful-paint,First Contentful Paint,0.52,1567.5,millisecond,http://detinashi.ru
interactive,Time to Interactive,1.0,616.5,millisecond,http://sppeao.ru
largest-contentful-paint,Largest Contentful Paint,0.54,2261.5,millisecond,http://sppeao.ru
first-contentful-paint,First Contentful Paint,1.0,390.0,millisecond,http://sppeao.ru
interactive,Time to Interactive,0.92,2318.0,millisecond,http://деюсте.рф
largest-contentful-paint,Largest Contentful Paint,0.7,1814.0,millisecond,http://деюсте.рф
first-contentful-paint,First Contentful Paint,0.63,1392.0,millisecond,http://деюсте.рф
interactive,Time to Interactive,0.8,3046.0013637542725,millisecond,http://eurojudo2012.ru
largest-contentful-paint,Largest Contentful Paint,0.88,1281.5,millisecond,http://eurojudo2012.ru
first-contentful-paint,First Contentful Paint,0.89,960.0,millisecond,http://eurojudo2012.ru
interactive,Time to Interactive,0.72,3401.0,millisecond,http://hram-novokurkino.ru
largest-contentful-paint,Largest Contentful Paint,0.72,1750.0,millisecond,http://hram-novokurkino.ru
first-contentful-paint,First Contentful Paint,1.0,515.0,millisecond,http://hram-novokurkino.ru
interactive,Time to Interactive,0.39,5131.0,millisecond,http://bzzm.ru
largest-contentful-paint,Largest Contentful Paint,0.21,3743.5,millisecond,http://bzzm.ru
first-contentful-paint,First Contentful Paint,0.13,2583.0,millisecond,http://bzzm.ru
interactive,Time to Interactive,1.0,587.0,millisecond,http://yold.ru
largest-contentful-paint,Largest Contentful Paint,0.87,1290.5,millisecond,http://yold.ru
first-contentful-paint,First Contentful Paint,0.99,581.0,millisecond,http://yold.ru
interactive,Time to Interactive,0.62,3883.50084400177,millisecond,http://sumarokovomp.ru
largest-contentful-paint,Largest Contentful Paint,0.53,2299.50084400177,millisecond,http://sumarokovomp.ru
first-contentful-paint,First Contentful Paint,0.7,1280.0,millisecond,http://sumarokovomp.ru
interactive,Time to Interactive,1.0,660.0,millisecond,http://vertlino.ru
largest-contentful-paint,Largest Contentful Paint,0.94,1040.0,millisecond,http://vertlino.ru
first-contentful-paint,First Contentful Paint,0.99,567.0,millisecond,http://vertlino.ru
interactive,Time to Interactive,0.58,4098.0,millisecond,http://красныймост.рф
largest-contentful-paint,Largest Contentful Paint,0.92,1112.5,millisecond,http://красныймост.рф
first-contentful-paint,First Contentful Paint,0.91,922.5,millisecond,http://красныймост.рф
interactive,Time to Interactive,0.98,1784.0,millisecond,http://ohranaegida.ru
largest-contentful-paint,Largest Contentful Paint,0.79,1564.0,millisecond,http://ohranaegida.ru
first-contentful-paint,First Contentful Paint,1.0,504.0,millisecond,http://ohranaegida.ru
interactive,Time to Interactive,0.99,1358.5,millisecond,http://deloros35.ru
largest-contentful-paint,Largest Contentful Paint,0.56,2205.0,millisecond,http://deloros35.ru
first-contentful-paint,First Contentful Paint,0.94,819.0,millisecond,http://deloros35.ru
interactive,Time to Interactive,0.31,5705.5,millisecond,http://sevtriedinstvo.ru
largest-contentful-paint,Largest Contentful Paint,0.03,6458.0,millisecond,http://sevtriedinstvo.ru
first-contentful-paint,First Contentful Paint,0.75,1198.0,millisecond,http://sevtriedinstvo.ru
interactive,Time to Interactive,1.0,690.0,millisecond,http://amovo.ru
largest-contentful-paint,Largest Contentful Paint,0.97,865.0,millisecond,http://amovo.ru
first-contentful-paint,First Contentful Paint,0.98,690.0,millisecond,http://amovo.ru
interactive,Time to Interactive,1.0,705.0,millisecond,http://www.rniiis.ru
largest-contentful-paint,Largest Contentful Paint,0.79,1540.0,millisecond,http://www.rniiis.ru
first-contentful-paint,First Contentful Paint,0.97,705.0,millisecond,http://www.rniiis.ru
interactive,Time to Interactive,0.96,2007.5,millisecond,http://edsem.ru
largest-contentful-paint,Largest Contentful Paint,0.66,1907.5,millisecond,http://edsem.ru
first-contentful-paint,First Contentful Paint,0.88,969.0,millisecond,http://edsem.ru
interactive,Time to Interactive,1.0,940.0,millisecond,http://fccement.ru
largest-contentful-paint,Largest Contentful Paint,0.62,2028.0,millisecond,http://fccement.ru
first-contentful-paint,First Contentful Paint,0.9,940.0,millisecond,http://fccement.ru
interactive,Time to Interactive,0.9,2439.0,millisecond,http://letopis.ru
largest-contentful-paint,Largest Contentful Paint,0.47,2485.0,millisecond,http://letopis.ru
first-contentful-paint,First Contentful Paint,0.19,2324.0,millisecond,http://letopis.ru
interactive,Time to Interactive,0.69,3562.5,millisecond,http://multisport48.ru
largest-contentful-paint,Largest Contentful Paint,0.98,750.0,millisecond,http://multisport48.ru
first-contentful-paint,First Contentful Paint,1.0,420.0,millisecond,http://multisport48.ru
interactive,Time to Interactive,1.0,1296.0,millisecond,http://ganinayama.ru
largest-contentful-paint,Largest Contentful Paint,0.8,1520.0,millisecond,http://ganinayama.ru
first-contentful-paint,First Contentful Paint,0.97,732.0,millisecond,http://ganinayama.ru
interactive,Time to Interactive,0.96,1978.0,millisecond,http://smo11.ru
largest-contentful-paint,Largest Contentful Paint,0.02,7245.0,millisecond,http://smo11.ru
first-contentful-paint,First Contentful Paint,0.39,1798.0,millisecond,http://smo11.ru
interactive,Time to Interactive,1.0,392.0,millisecond,http://www.amadei.ru
largest-contentful-paint,Largest Contentful Paint,0.93,1093.5,millisecond,http://www.amadei.ru
first-contentful-paint,First Contentful Paint,1.0,392.0,millisecond,http://www.amadei.ru
interactive,Time to Interactive,1.0,824.0,millisecond,http://vfrb.ru
largest-contentful-paint,Largest Contentful Paint,0.93,1067.0,millisecond,http://vfrb.ru
first-contentful-paint,First Contentful Paint,0.99,602.0,millisecond,http://vfrb.ru
interactive,Time to Interactive,0.65,3759.0,millisecond,http://russian-odb.ru
largest-contentful-paint,Largest Contentful Paint,0.95,980.0,millisecond,http://russian-odb.ru
first-contentful-paint,First Contentful Paint,0.91,920.0,millisecond,http://russian-odb.ru
interactive,Time to Interactive,0.35,5398.5,millisecond,http://idiplomatia.ru
largest-contentful-paint,Largest Contentful Paint,0.87,1290.0,millisecond,http://idiplomatia.ru
first-contentful-paint,First Contentful Paint,0.82,1090.0,millisecond,http://idiplomatia.ru
interactive,Time to Interactive,0.62,3909.0,millisecond,http://kremlin-ksk.ru
largest-contentful-paint,Largest Contentful Paint,0.27,3326.5,millisecond,http://kremlin-ksk.ru
first-contentful-paint,First Contentful Paint,0.14,2535.0,millisecond,http://kremlin-ksk.ru
interactive,Time to Interactive,0.89,2545.5,millisecond,http://sarmat-vrn.ru
largest-contentful-paint,Largest Contentful Paint,0.81,1485.0,millisecond,http://sarmat-vrn.ru
first-contentful-paint,First Contentful Paint,0.92,880.0,millisecond,http://sarmat-vrn.ru
interactive,Time to Interactive,0.79,3108.0,millisecond,http://raduga-omsk.ru
largest-contentful-paint,Largest Contentful Paint,0.15,4240.0,millisecond,http://raduga-omsk.ru
first-contentful-paint,First Contentful Paint,0.92,880.0,millisecond,http://raduga-omsk.ru
interactive,Time to Interactive,0.99,1430.0,millisecond,http://www.art-vocal.ru
largest-contentful-paint,Largest Contentful Paint,0.31,3145.0,millisecond,http://www.art-vocal.ru
first-contentful-paint,First Contentful Paint,0.61,1430.0,millisecond,http://www.art-vocal.ru
interactive,Time to Interactive,1.0,440.0,millisecond,http://spr-lipetsk.ru
largest-contentful-paint,Largest Contentful Paint,0.99,701.5,millisecond,http://spr-lipetsk.ru
first-contentful-paint,First Contentful Paint,1.0,440.0,millisecond,http://spr-lipetsk.ru
interactive,Time to Interactive,0.64,3822.0,millisecond,http://russikona.ru
largest-contentful-paint,Largest Contentful Paint,0.44,2598.0,millisecond,http://russikona.ru
first-contentful-paint,First Contentful Paint,0.96,754.0,millisecond,http://russikona.ru
interactive,Time to Interactive,1.0,897.0,millisecond,http://kvfd.ucoz.ru
largest-contentful-paint,Largest Contentful Paint,0.25,3445.0,millisecond,http://kvfd.ucoz.ru
first-contentful-paint,First Contentful Paint,0.92,897.0,millisecond,http://kvfd.ucoz.ru
interactive,Time to Interactive,1.0,808.0,millisecond,http://alilo.dagestanschool.ru
largest-contentful-paint,Largest Contentful Paint,0.6,2084.5,millisecond,http://alilo.dagestanschool.ru
first-contentful-paint,First Contentful Paint,1.0,520.0,millisecond,http://alilo.dagestanschool.ru
interactive,Time to Interactive,0.84,2801.0,millisecond,http://moykkbd.ru
largest-contentful-paint,Largest Contentful Paint,0.58,2163.5,millisecond,http://moykkbd.ru
first-contentful-paint,First Contentful Paint,0.84,1049.0,millisecond,http://moykkbd.ru
interactive,Time to Interactive,1.0,880.0,millisecond,http://nv-dmitrov.ru
largest-contentful-paint,Largest Contentful Paint,0.73,1714.0,millisecond,http://nv-dmitrov.ru
first-contentful-paint,First Contentful Paint,0.92,880.0,millisecond,http://nv-dmitrov.ru
interactive,Time to Interactive,0.68,3620.5,millisecond,http://dobro-rm.ru
largest-contentful-paint,Largest Contentful Paint,0.0,13125.0,millisecond,http://dobro-rm.ru
first-contentful-paint,First Contentful Paint,0.62,1400.0,millisecond,http://dobro-rm.ru
interactive,Time to Interactive,0.45,4793.5,millisecond,http://ruc.su
largest-contentful-paint,Largest Contentful Paint,0.17,4059.0,millisecond,http://ruc.su
first-contentful-paint,First Contentful Paint,0.64,1383.0,millisecond,http://ruc.su
interactive,Time to Interactive,1.0,825.0,millisecond,http://bta-rb.ru
largest-contentful-paint,Largest Contentful Paint,0.89,1245.0,millisecond,http://bta-rb.ru
first-contentful-paint,First Contentful Paint,0.94,825.0,millisecond,http://bta-rb.ru
