vk,count_members,count_posts_all,count_posts_per_month,likes_overall_all,likes_mean_all,comments_overall_all,comments_mean_all,reposts_overall_all,reposts_mean_all,views_overall_all,views_mean_all,ads_overall_all,ads_mean_all,ogrn,shortName,fullName,field,website,group_id
https://vk.com/abadvantage,30.0,51.0,1.43,97.0,4.85,5.0,0.25,97.0,4.85,6068.0,303.4,0.0,0.0,1136900001193,"АБ ""АДВАНТАЖ""","АДВОКАТСКОЕ БЮРО ""АДВАНТАЖ""",Профессиональная организация,ab-advantage.ru,abadvantage
https://vk.com/abelman2016,,449.0,4.0,375.0,18.75,36.0,1.8,375.0,18.75,10977.0,548.85,,,1033302201668,"СЛПУ ""САНАТОРИЙ ИМ.АБЕЛЬМАНА""","СПЕЦИАЛИЗИРОВАННОЕ ЛЕЧЕБНО-ПРОФИЛАКТИЧЕСКОЕ УЧРЕЖДЕНИЕ ""САНАТОРИЙ ИМЕНИ АБЕЛЬМАНА""",Медицина и здравоохранение,abelman.ru,abelman2016
https://vk.com/abicufa,882.0,1221.0,10.0,143.0,7.15,3.0,0.15,143.0,7.15,3423.0,171.15,0.0,0.0,1160280075890,"АНО ДО ""АМЕРИКАНО-БАШКИРСКИЙ ИНТЕРКОЛЛЕДЖ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""АМЕРИКАНО-БАШКИРСКИЙ ИНТЕРКОЛЛЕДЖ""","Образование, просвещение",abic.ru,abicufa
https://vk.com/above_rainbow_samara,828.0,730.0,5.0,929.0,46.45,37.0,1.85,929.0,46.45,15741.0,787.05,0.0,0.0,1196313026403,"АНОО ""КОМПЛЕКСНЫЙ ОБЩЕОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ДЛЯ ДЕТЕЙ С ДЦП ""ВЫШЕ РАДУГИ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ""КОМПЛЕКСНЫЙ ОБЩЕОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ДЛЯ ДЕТЕЙ С ДЦП ""ВЫШЕ РАДУГИ""",Медицина и здравоохранение,выше-радуги.рф,above_rainbow_samara
https://vk.com/absolutnn,379.0,601.0,10.0,61.0,3.05,2.0,0.1,61.0,3.05,2510.0,125.5,0.0,0.0,1155200001483,"АНО УКЦ ""АБСОЛЮТ-НН""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""УЧЕБНО-КОНСУЛЬТАЦИОННЫЙ ЦЕНТР ""АБСОЛЮТ-НН""","Образование, просвещение",52abs.ru,absolutnn
https://vk.com/aca_profkom,1482.0,2603.0,10.0,114.0,5.7,59.0,2.95,114.0,5.7,6950.0,347.5,0.0,0.0,1159102073107,ППОО КФУ ИМЕНИ В.И. ВЕРНАДСКОГО,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ПЕРВИЧНАЯ ПРОФСОЮЗНАЯ ОРГАНИЗАЦИЯ ОБУЧАЮЩИХСЯ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО АВТОНОМНОГО ОБРАЗОВАТЕЛЬНОГО УЧРЕЖДЕНИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""КРЫМСКИЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ ИМЕНИ В.И. ВЕРНАДСКОГО"" ПРОФСОЮЗА РАБОТНИКОВ НАРОДНОГО ОБРАЗОВАНИЯ И НАУКИ РОССИЙСКОЙ ФЕДЕРАЦИИ",Профсоюзы,асиатут.рф,aca_profkom
https://vk.com/academpark_nsk,2728.0,2259.0,6.67,262.0,13.1,4.0,0.2,262.0,13.1,24809.0,1240.45,0.0,0.0,1065400042718,"ФОНД ""ТЕХНОПАРК АКАДЕМГОРОДКА""","ФОНД ""НАУЧНО-ТЕХНОЛОГИЧЕСКИЙ ПАРК НОВОСИБИРСКОГО АКАДЕМГОРОДКА""","Образование, просвещение",academpark.com,academpark_nsk
https://vk.com/academy_balabanovo,293.0,499.0,2.86,31.0,1.55,0.0,0.0,31.0,1.55,2244.0,112.2,0.0,0.0,1154000000142,"АНО ДПО ""АКАДЕМИЯ ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ И РАЗВИТИЯ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""АКАДЕМИЯ ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ И РАЗВИТИЯ""","Образование, просвещение",academy-balabanovo.ru,academy_balabanovo
https://vk.com/academy_mubint,4069.0,4269.0,10.0,869.0,43.45,30.0,1.5,869.0,43.45,46286.0,2314.3,0.0,0.0,1027600680469,АКАДЕМИЯ МУБИНТ,"ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ (ЧАСТНОЕ УЧРЕЖДЕНИЕ) ""МЕЖДУНАРОДНАЯ АКАДЕМИЯ БИЗНЕСА И НОВЫХ ТЕХНОЛОГИЙ (МУБИНТ)""","Образование, просвещение",mubint.ru,academy_mubint
https://vk.com/academy_raan,136.0,179.0,4.0,59.0,2.95,0.0,0.0,59.0,2.95,3810.0,190.5,0.0,0.0,1037739576841,"ОВО ""РААН""","НЕГОСУДАРСТВЕННОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""РОССИЙСКАЯ АКАДЕМИЯ АДВОКАТУРЫ И НОТАРИАТА""","Образование, просвещение",raa.ru,academy_raan
https://vk.com/academy.teamline,3234.0,4620.0,5.0,160.0,8.0,3.0,0.15,160.0,8.0,6611.0,330.55,0.0,0.0,1046900097067,"АНО ""АКАДЕМИЯ ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""АКАДЕМИЯ ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ""","Образование, просвещение",teamline.ru,academy.teamline
https://vk.com/academydynamo,21682.0,10327.0,20.0,1569.0,78.45,8.0,0.4,1569.0,78.45,117530.0,5876.5,0.0,0.0,1117799009569,"АНО ""ФУТБОЛЬНАЯ АКАДЕМИЯ ""ДИНАМО"" ИМЕНИ Л.И. ЯШИНА""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФУТБОЛЬНАЯ АКАДЕМИЯ ""ДИНАМО"" ИМЕНИ Л.И. ЯШИНА""",Спорт,academydinamo.ru,academydynamo
https://vk.com/academyviner_group,2043.0,824.0,10.0,361.0,18.05,12.0,0.6,361.0,18.05,35179.0,1758.95,0.0,0.0,1097799002828,"АНОДО ""МЕЖДУНАРОДНАЯ АКАДЕМИЯ СПОРТА ИРИНЫ ВИНЕР""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""МЕЖДУНАРОДНАЯ АКАДЕМИЯ СПОРТА ИРИНЫ ВИНЕР""","Образование, просвещение",academyviner.ru,academyviner_group
https://vk.com/academyvoice,960.0,112.0,2.22,531.0,26.55,15.0,0.75,531.0,26.55,,,0.0,0.0,1087799028701,РОССИЙСКАЯ ОБЩЕСТВЕННАЯ АКАДЕМИЯ ГОЛОСА,"ОБЩЕРОССИЙСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""РОССИЙСКАЯ ОБЩЕСТВЕННАЯ АКАДЕМИЯ ГОЛОСА""","Образование, просвещение",voiceacademy.ru,academyvoice
https://vk.com/acgi_id,465.0,2355.0,10.0,12.0,0.6,0.0,0.0,12.0,0.6,866.0,43.3,0.0,0.0,1087799035499,"АССОЦИАЦИЯ ПРЕДПРИЯТИЙ ИНДУСТРИИ ДЕТСКИХ ТОВАРОВ ""АИДТ""","АССОЦИАЦИЯ ПРЕДПРИЯТИЙ ИНДУСТРИИ ДЕТСКИХ ТОВАРОВ ""АИДТ""",Профессиональная организация,acgi.ru,acgi_id
https://vk.com/action29ru,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1112700000665,,"МЕСТНАЯ РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ЦЕРКОВЬ ХРИСТИАН ВЕРЫ ЕВАНГЕЛЬСКОЙ ""НОВАЯ ЖИЗНЬ"" Г.ХАБАРОВСКА",Религия,action29.ru,action29ru
https://vk.com/ada_ugra,59.0,86.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,1498.0,74.9,0.0,0.0,1098600001543,"АНО ДПО ""АДА""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""АКАДЕМИЯ ДЕЛОВОГО АДМИНИСТРИРОВАНИЯ""","Образование, просвещение",ada-ugra.ru,ada_ugra
https://vk.com/administraciya_anadyrya,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1068700000555,"АССОЦИАЦИЯ ""СМО ЧАО""","АССОЦИАЦИЯ ""СОВЕТ МУНИЦИПАЛЬНЫХ ОБРАЗОВАНИЙ ЧУКОТСКОГО АВТОНОМНОГО ОКРУГА""","Образование, просвещение",novomariinsk.ru,administraciya_anadyrya
https://vk.com/advitafund,31247.0,6526.0,10.0,2054.0,102.7,91.0,4.55,2054.0,102.7,71788.0,3589.4,0.0,0.0,1027806886612,"НО ""БФ ""АДВИТА""","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""АДВИТА""",Медицина и здравоохранение,www.advita.ru,advitafund
https://vk.com/advocateoffice,869.0,698.0,2.5,223.0,11.15,1.0,0.05,223.0,11.15,7846.0,392.3,0.0,0.0,1165958087910,"АБ ""АХМЕТОВ,ХОЗЯЙКИН И ПАРТНЕРЫ""","АДВОКАТСКОЕ БЮРО ""АХМЕТОВ, ХОЗЯЙКИН И ПАРТНЕРЫ""",Профессиональная организация,abakp.ru,advocateoffice
https://vk.com/aerobicgymnasticsperm59,227.0,18.0,3.6,738.0,41.0,2.0,0.11,738.0,41.0,30083.0,1671.28,0.0,0.0,1095900002824,"РОО ""ФСАПК""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТИВНОЙ АЭРОБИКИ ПЕРМСКОГО КРАЯ""",Спорт,аэробика59.рф,aerobicgymnasticsperm59
https://vk.com/aerobicnv,485.0,253.0,5.0,403.0,20.15,0.0,0.0,403.0,20.15,8917.0,445.85,0.0,0.0,1168600051190,"МОО ""ФЕДЕРАЦИЯ СПОРТИВНОЙ АЭРОБИКИ Г. НИЖНЕВАРТОВСКА""","МЕСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТИВНОЙ АЭРОБИКИ ГОРОДА НИЖНЕВАРТОВСКА""",Спорт,aerobic-nv.ru,aerobicnv
https://vk.com/aerobicrussia,6585.0,1281.0,10.0,2338.0,116.9,22.0,1.1,2338.0,116.9,86584.0,4329.2,0.0,0.0,1027739729522,ВФСА,"ОБЩЕРОССИЙСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТИВНОЙ АЭРОБИКИ""",Спорт,aerobic-gymnastics.ru,aerobicrussia
https://vk.com/aerobics_kzn,2882.0,1521.0,10.0,72.0,3.6,0.0,0.0,72.0,3.6,3509.0,175.45,0.0,0.0,1111600001578,"РОО ""ФФАРТ""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ФИТНЕС-АЭРОБИКИ РЕСПУБЛИКИ ТАТАРСТАН""",Спорт,ffart-aerobics-kzn.ru,aerobics_kzn
https://vk.com/aeroclubtatar,1501.0,,,,,,,,,,,,,1021603621984,"АНО ДПО ""ЦАК РТ ДОСААФ РОССИИ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""ЦЕНТРАЛЬНЫЙ АЭРОКЛУБ РЕСПУБЛИКИ ТАТАРСТАН ДОСААФ РОССИИ""","Образование, просвещение",aeroclub-tatar.com,aeroclubtatar
https://vk.com/aerospaceschool.usatu,535.0,421.0,5.0,344.0,17.2,10.0,0.5,344.0,17.2,18312.0,915.6,0.0,0.0,1100200002099,"БРООО ""ФКР""","БАШКОРТОСТАНСКОЕ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ФЕДЕРАЦИЯ КОСМОНАВТИКИ РОССИИ""",Другие организации,fkr02.ru,aerospaceschool.usatu
https://vk.com/af_association,2395.0,1374.0,10.0,948.0,47.4,2.0,0.1,948.0,47.4,6334.0,316.7,0.0,0.0,1127799002154,АССОЦИАЦИЯ АНИМАЦИОННОГО КИНО,АССОЦИАЦИЯ ОРГАНИЗАЦИЙ ИНДУСТРИИ АНИМАЦИОННОГО КИНО,"Культура, искусство",aakr.ru,af_association
https://vk.com/afunrf,503.0,442.0,6.67,105.0,5.25,5.0,0.25,105.0,5.25,6885.0,344.25,0.0,0.0,1027746000028,АФУН РФ,"ОБЩЕРОССИЙСКОЕ ОБЩЕСТВЕННОЕ ДВИЖЕНИЕ ""АССОЦИАЦИЯ ФИННО-УГОРСКИХ НАРОДОВ РОССИЙСКОЙ ФЕДЕРАЦИИ""",Организации по этническому принципу,afunrf.ru,afunrf
https://vk.com/aikido_tatarstan,31.0,39.0,1.67,82.0,4.1,0.0,0.0,82.0,4.1,2555.0,127.75,0.0,0.0,1021600013566,"РОО ""ФЕДЕРАЦИЯ АЙКИДО РЕСПУБЛИКИ ТАТАРСТАН""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АЙКИДО РЕСПУБЛИКИ ТАТАРСТАН""",Спорт,aikido-tatarstan.ru,aikido_tatarstan
https://vk.com/airathleticsrus,7476.0,1379.0,3.33,428.0,21.4,8.0,0.4,428.0,21.4,81265.0,4063.25,0.0,0.0,1127799015992,"""ФВАР""","ОБЩЕРОССИЙСКАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ПО РАЗВИТИЮ ВОЗДУШНОЙ АТЛЕТИКИ ""ФЕДЕРАЦИЯ ВОЗДУШНОЙ АТЛЕТИКИ РОССИИ""",Спорт,rfapa.ru,airathleticsrus
https://vk.com/airclub12,3453.0,1363.0,10.0,91.0,4.55,2.0,0.1,91.0,4.55,11458.0,572.9,0.0,0.0,1171215008260,"РСОО ""ФПС РМЭ""","РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ПАРАШЮТНОГО СПОРТА РЕСПУБЛИКИ МАРИЙ ЭЛ""",Спорт,parashut12.ru,airclub12
https://vk.com/airschoolru,20767.0,1877.0,6.67,749.0,37.45,27.0,1.35,749.0,37.45,104024.0,5201.2,0.0,0.0,1027700257672,"ЧУ ДПО ""ШКОЛА БОРТПРОВОДНИКОВ""","ЧАСТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""ШКОЛА БОРТПРОВОДНИКОВ""","Образование, просвещение",airschool.ru,airschoolru
https://vk.com/aismoscow,440.0,685.0,10.0,79.0,3.95,0.0,0.0,79.0,3.95,1539.0,76.95,0.0,0.0,1167700060527,"АНО ДПО ЦПК ""АИС""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР ПОВЫШЕНИЯ КВАЛИФИКАЦИИ ""АИС""","Образование, просвещение",www.infosystems.ru,aismoscow
https://vk.com/akademiyasamara,2697.0,2217.0,2.5,48.0,2.4,1.0,0.05,48.0,2.4,3464.0,173.2,0.0,0.0,1136300002376,"ЧПОУ ""АКАДЕМИЯ БИЗНЕСА""","ЧАСТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""АКАДЕМИЯ БИЗНЕСА""","Образование, просвещение",akademiya-biznesa.ru,akademiyasamara
https://vk.com/akit_rf,251.0,361.0,10.0,346.0,17.3,0.0,0.0,346.0,17.3,4855.0,242.75,0.0,0.0,1117799013595,"АССОЦИАЦИЯ КЛАСТЕРОВ, ТЕХНОПАРКОВ И ОЭЗ РОССИИ","АССОЦИАЦИЯ КЛАСТЕРОВ, ТЕХНОПАРКОВ И ОЭЗ РОССИИ",Профессиональная организация,akitrf.ru,akit_rf
https://vk.com/akmns,305.0,274.0,1.43,27.0,1.35,1.0,0.05,27.0,1.35,,,0.0,0.0,1022700000839,РОО АКМНС ХАБАРОВСКОГО КРАЯ,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""АССОЦИАЦИЯ КОРЕННЫХ МАЛОЧИСЛЕННЫХ НАРОДОВ СЕВЕРА ХАБАРОВСКОГО КРАЯ""",Организации по этническому принципу,akmns-khab.ru,akmns
https://vk.com/akozij111,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1117799005334,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""СЕМЕЙНЫЙ ОЧАГ""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ МНОГОДЕТНЫМ СЕМЬЯМ И СЕМЬЯМ С ДЕТЬМИ ИНВАЛИДАМИ ""СЕМЕЙНЫЙ ОЧАГ""",Инвалиды,sofond.ru,akozij111
https://vk.com/akrobatika71,,2111.0,10.0,713.0,35.65,27.0,1.35,713.0,35.65,39184.0,1959.2,0.0,0.0,1157154034509,"РОО ""ФСАТО""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТИВНОЙ АКРОБАТИКИ ТУЛЬСКОЙ ОБЛАСТИ""",Спорт,vsportefsa.ru,akrobatika71
https://vk.com/aksyukru/,15.0,57.0,2.86,17.0,0.85,0.0,0.0,17.0,0.85,722.0,36.1,0.0,0.0,1166100051006,"АБ ""СТЕПАНОВ И АКСЮК""","АДВОКАТСКОЕ БЮРО ""СТЕПАНОВ И АКСЮК"" РОСТОВ-НА-ДОНУ",Профессиональная организация,aksyuk.ru,aksyukru
https://vk.com/aktivvolna,1090.0,618.0,4.0,161.0,8.05,11.0,0.55,161.0,8.05,,,0.0,0.0,1147400000330,ТПП МГО,"СОЮЗ ""ТОРГОВО-ПРОМЫШЛЕННАЯ ПАЛАТА МИАССКОГО ГОРОДСКОГО ОКРУГА""",Поддержка предпринимательства,больше-жизни.рф,aktivvolna
https://vk.com/albacademy,1139.0,213.0,1.82,26.0,1.3,0.0,0.0,26.0,1.3,,,0.0,0.0,1067799025865,"АНО ДО ""АЛБ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""АКАДЕМИЯ ЯЗЫКОВ И БИЗНЕСА""","Образование, просвещение",www.albacademy.ru,albacademy
https://vk.com/albertina39,363.0,455.0,2.5,292.0,14.6,10.0,0.5,292.0,14.6,19678.0,983.9,0.0,0.0,1093900001161,"ЧДОУ ""МАЛЕНЬКАЯ СТРАНА""","ЧАСТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ - ДЕТСКИЙ САД ""МАЛЕНЬКАЯ СТРАНА""","Образование, просвещение",albertina-edu.ru,albertina39
https://vk.com/albion_89,154.0,92.0,1.82,13.0,0.65,2.0,0.1,13.0,0.65,2359.0,117.95,0.0,0.0,1128900000019,"РОО ЦИИЯ ""АЛЬБИОН"" ЯНАО","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ЦЕНТР ИЗУЧЕНИЯ ИНОСТРАННЫХ ЯЗЫКОВ ""АЛЬБИОН"" ЯМАЛО-НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА","Образование, просвещение",albion89.ru,albion_89
https://vk.com/albusss,484.0,1177.0,6.67,117.0,5.85,4.0,0.2,117.0,5.85,1903.0,95.15,0.0,0.0,1021500001380,,"МОЛОДЕЖНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ИНТЕЛЛЕКТУАЛЬНО-ТВОРЧЕСКИХ ИГРОВЫХ ПРОГРАММ ""ИНТЕЛЛЕКТУАЛЬНЫЙ КЛУБ ""АЛЬБУС"" РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ","Организации для семей, женщин, детей и подростков",albuss.ru,albusss
https://vk.com/aldan_mini_football,866.0,4458.0,10.0,366.0,18.3,4.0,0.2,366.0,18.3,7899.0,394.95,0.0,0.0,1161400051867,"ОО ""АССОЦИАЦИЯ ФУТБОЛА И ХОККЕЯ В АЛДАНСКОМ Р-НЕ РС (Я)""","ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""АССОЦИАЦИЯ ФУТБОЛА И ХОККЕЯ В АЛДАНСКОМ РАЙОНЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ)""",Спорт,афх-алдан.рф,aldan_mini_football
https://vk.com/aleshafond,,6997.0,20.0,18961.0,948.05,417.0,20.85,18961.0,948.05,268315.0,13415.75,0.0,0.0,1097800002398,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""АЛЁША""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ НУЖДАЮЩИМСЯ ""АЛЁША""","Адресная помощь, благотворительность",aleshafond.ru,aleshafond
https://vk.com/alh2017,1187.0,769.0,10.0,351.0,17.55,16.0,0.8,351.0,17.55,,,0.0,0.0,1127799017939,Ассоциация Хоккеистов Любителей,АССОЦИАЦИЯ ХОККЕИСТОВ ЛЮБИТЕЛЕЙ,Спорт,алх.рф,alh2017
https://vk.com/alice050495,,5861.0,5.0,1433.0,71.65,0.0,0.0,1433.0,71.65,52108.0,2605.4,,,1205200029209,"АНО ""ЦПСП ""МЕНЯЮЩИЕ МИР""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР ПОДДЕРЖКИ СОЦИАЛЬНО ЗНАЧИМЫХ ПРОЕКТОВ ""МЕНЯЮЩИЕ МИР""","Адресная помощь, благотворительность",changingtheworld.ru,alice050495
https://vk.com/alisafond,148.0,81.0,6.67,171.0,8.55,17.0,0.85,171.0,8.55,5792.0,289.6,0.0,0.0,1205200040429,"ФОНД ""АЛИСА""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""АЛИСА""","Адресная помощь, благотворительность",fondalisa.ru,alisafond
https://vk.com/alleyasportslava,2459.0,2469.0,2.22,159.0,7.95,2.0,0.1,159.0,7.95,4349.0,217.45,0.0,0.0,1147800010071,"РОО ""ЦЕНТР СОДЕЙСТВИЯ СОЦИАЛЬНО-КУЛЬТУРНОМУ, ТВОРЧЕСКОМУ И СПОРТИВНО-ОЗДОРОВИТЕЛЬНОМУ РАЗВИТИЮ ""НЕСТОР""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР СОДЕЙСТВИЯ СОЦИАЛЬНО-КУЛЬТУРНОМУ, ТВОРЧЕСКОМУ И СПОРТИВНО-ОЗДОРОВИТЕЛЬНОМУ РАЗВИТИЮ ""НЕСТОР""",Спорт,любимыйтренер.рф,alleyasportslava
https://vk.com/almetweb,94.0,49.0,4.0,27.0,1.35,0.0,0.0,27.0,1.35,,,0.0,0.0,1021600002852,АЛЬМЕТЬЕВСКАЯ ТЕРРИТОРИАЛЬНАЯ ОРГАНИЗАЦИЯ РАБОТНИКОВ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ОБЩЕРОССИЙСКОГО ПРОФСОЮЗА ОБРАЗОВАНИЯ,АЛЬМЕТЬЕВСКАЯ ТЕРРИТОРИАЛЬНАЯ ОРГАНИЗАЦИЯ РАБОТНИКОВ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ПРОФЕССИОНАЛЬНОГО СОЮЗА РАБОТНИКОВ НАРОДНОГО ОБРАЗОВАНИЯ И НАУКИ РОССИЙСКОЙ ФЕДЕРАЦИИ В ТАТАРСТАНЕ,"Образование, просвещение",edunion-almet.ru,almetweb
https://vk.com/alparicharity,,2410.0,10.0,1294.0,64.7,111.0,5.55,1294.0,64.7,26105.0,1305.25,0.0,0.0,1051622166860,"БФ ""АЛЬПАРИ""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""АЛЬПАРИ""","Организации для семей, женщин, детей и подростков",alpari-charity.ru,alparicharity
https://vk.com/alpstroy51,183.0,,,,,,,,,,,,,1095100000050,"АССОЦИАЦИЯ СТРОИТЕЛЬНЫХ ПОДРЯДЧИКОВ ""СОЗИДАТЕЛИ""","АССОЦИАЦИЯ СТРОИТЕЛЬНЫХ ПОДРЯДЧИКОВ ""СОЗИДАТЕЛИ""",Профессиональная организация,сро-51.рф,alpstroy51
https://vk.com/alrf.region69,546.0,1111.0,5.0,323.0,16.15,0.0,0.0,323.0,16.15,10546.0,527.3,0.0,0.0,1096900002088,ТВЕРСКОЕ РО АЮР,"ТВЕРСКОЕ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""АССОЦИАЦИЯ ЮРИСТОВ РОССИИ""",Профессиональная организация,tro-alrf.ru,alrf.region69
https://vk.com/alrf73,390.0,4160.0,10.0,118.0,5.9,0.0,0.0,118.0,5.9,2740.0,137.0,0.0,0.0,1087300000798,"Ульяновское Региональное Отделение Общероссийской Общественной Организации ""Ассоциация Юристов России""","УЛЬЯНОВСКОЕ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""АССОЦИАЦИЯ ЮРИСТОВ РОССИИ""",Профессиональная организация,право73.рф,alrf73
